skill_code,base_skill_code,skill_name,skill_family,skill_theme,skill_type,environment,environment_code,tidal_regime,tidal_code,timescale,timescale_code,spatial_scale,spatial_code,data_modality,primary_output,hazard_focus,wave_exposure_typical,sediment_balance_typical,method_stage,family_order,skill_order,environment_order,tide_order,timescale_order,spatial_order,ring_1,ring_2,ring_3,ring_4,ring_5,ring_6,node_value,spatial_letter,family_letter,skill_letter,environment_letter,skill_name_short,short_code,short_code_label,legend_skill,legend_environment,legend_spatial,legend_family,skill_family_display,skill_name_display,environment_display,outer_code_display
SCN1.CL.MA.DE.RG,SCN1,Sea-level rise and climate scenario,Uncertainty & scenarios,Scenario analysis,cross-cutting,cliffs,CL,macro,MA,decadal,DE,regional,RG,scenario / projection workflow,stress-test scenarios / future forcing envelopes,SLR / climate change / future risk,any,any,projection,4,2,8,3,4,4,regional,Uncertainty & scenarios,cliffs,RUFC,,,1,R,U,F,C,F,RUFC,RUFC,F = Sea-level rise and climate scenario stress-testing,C = cliffs,R = regional,U = Uncertainty & scenarios,U,F,C,RUFC
DST1.BI.MI.EV.SU,DST1,Impact mapping and decision-support,Decision support,Screening & uptake,interface,barrier island,BI,micro,MI,event,EV,subregional,SU,maps / indices / screening layers,impact maps / typologies / screening products,impact screening / adaptation support,any,any,application,5,1,3,1,1,3,subregional,Decision support,barrier island,EPBB,,,1,E,P,B,B,B,EPBB,EPBB,B = Impact mapping and decision-support,B = barrier island,E = subregional / embayment,P = Decision support,P,B,B,EPBB
DST1.BI.MI.EV.RG,DST1,Impact mapping and decision-support,Decision support,Screening & uptake,interface,barrier island,BI,micro,MI,event,EV,regional,RG,maps / indices / screening layers,impact maps / typologies / screening products,impact screening / adaptation support,any,any,application,5,1,3,1,1,4,regional,Decision support,barrier island,RPBB,,,1,R,P,B,B,B,RPBB,RPBB,B = Impact mapping and decision-support,B = barrier island,R = regional,P = Decision support,P,B,B,RPBB
DST1.BI.MI.DE.SU,DST1,Impact mapping and decision-support,Decision support,Screening & uptake,interface,barrier island,BI,micro,MI,decadal,DE,subregional,SU,maps / indices / screening layers,impact maps / typologies / screening products,impact screening / adaptation support,any,any,application,5,1,3,1,4,3,subregional,Decision support,barrier island,EPBB,,,1,E,P,B,B,B,EPBB,EPBB,B = Impact mapping and decision-support,B = barrier island,E = subregional / embayment,P = Decision support,P,B,B,EPBB
DST1.BI.MI.DE.RG,DST1,Impact mapping and decision-support,Decision support,Screening & uptake,interface,barrier island,BI,micro,MI,decadal,DE,regional,RG,maps / indices / screening layers,impact maps / typologies / screening products,impact screening / adaptation support,any,any,application,5,1,3,1,4,4,regional,Decision support,barrier island,RPBB,,,1,R,P,B,B,B,RPBB,RPBB,B = Impact mapping and decision-support,B = barrier island,R = regional,P = Decision support,P,B,B,RPBB
DST1.BI.ME.EV.SU,DST1,Impact mapping and decision-support,Decision support,Screening & uptake,interface,barrier island,BI,meso,ME,event,EV,subregional,SU,maps / indices / screening layers,impact maps / typologies / screening products,impact screening / adaptation support,any,any,application,5,1,3,2,1,3,subregional,Decision support,barrier island,EPBB,,,1,E,P,B,B,B,EPBB,EPBB,B = Impact mapping and decision-support,B = barrier island,E = subregional / embayment,P = Decision support,P,B,B,EPBB
DST1.BI.ME.EV.RG,DST1,Impact mapping and decision-support,Decision support,Screening & uptake,interface,barrier island,BI,meso,ME,event,EV,regional,RG,maps / indices / screening layers,impact maps / typologies / screening products,impact screening / adaptation support,any,any,application,5,1,3,2,1,4,regional,Decision support,barrier island,RPBB,,,1,R,P,B,B,B,RPBB,RPBB,B = Impact mapping and decision-support,B = barrier island,R = regional,P = Decision support,P,B,B,RPBB
DST1.BI.ME.DE.SU,DST1,Impact mapping and decision-support,Decision support,Screening & uptake,interface,barrier island,BI,meso,ME,decadal,DE,subregional,SU,maps / indices / screening layers,impact maps / typologies / screening products,impact screening / adaptation support,any,any,application,5,1,3,2,4,3,subregional,Decision support,barrier island,EPBB,,,1,E,P,B,B,B,EPBB,EPBB,B = Impact mapping and decision-support,B = barrier island,E = subregional / embayment,P = Decision support,P,B,B,EPBB
DST1.BI.ME.DE.RG,DST1,Impact mapping and decision-support,Decision support,Screening & uptake,interface,barrier island,BI,meso,ME,decadal,DE,regional,RG,maps / indices / screening layers,impact maps / typologies / screening products,impact screening / adaptation support,any,any,application,5,1,3,2,4,4,regional,Decision support,barrier island,RPBB,,,1,R,P,B,B,B,RPBB,RPBB,B = Impact mapping and decision-support,B = barrier island,R = regional,P = Decision support,P,B,B,RPBB
DST1.BI.MA.EV.SU,DST1,Impact mapping and decision-support,Decision support,Screening & uptake,interface,barrier island,BI,macro,MA,event,EV,subregional,SU,maps / indices / screening layers,impact maps / typologies / screening products,impact screening / adaptation support,any,any,application,5,1,3,3,1,3,subregional,Decision support,barrier island,EPBB,,,1,E,P,B,B,B,EPBB,EPBB,B = Impact mapping and decision-support,B = barrier island,E = subregional / embayment,P = Decision support,P,B,B,EPBB
DST1.BI.MA.EV.RG,DST1,Impact mapping and decision-support,Decision support,Screening & uptake,interface,barrier island,BI,macro,MA,event,EV,regional,RG,maps / indices / screening layers,impact maps / typologies / screening products,impact screening / adaptation support,any,any,application,5,1,3,3,1,4,regional,Decision support,barrier island,RPBB,,,1,R,P,B,B,B,RPBB,RPBB,B = Impact mapping and decision-support,B = barrier island,R = regional,P = Decision support,P,B,B,RPBB
DST1.BI.MA.DE.SU,DST1,Impact mapping and decision-support,Decision support,Screening & uptake,interface,barrier island,BI,macro,MA,decadal,DE,subregional,SU,maps / indices / screening layers,impact maps / typologies / screening products,impact screening / adaptation support,any,any,application,5,1,3,3,4,3,subregional,Decision support,barrier island,EPBB,,,1,E,P,B,B,B,EPBB,EPBB,B = Impact mapping and decision-support,B = barrier island,E = subregional / embayment,P = Decision support,P,B,B,EPBB
DST1.BI.MA.DE.RG,DST1,Impact mapping and decision-support,Decision support,Screening & uptake,interface,barrier island,BI,macro,MA,decadal,DE,regional,RG,maps / indices / screening layers,impact maps / typologies / screening products,impact screening / adaptation support,any,any,application,5,1,3,3,4,4,regional,Decision support,barrier island,RPBB,,,1,R,P,B,B,B,RPBB,RPBB,B = Impact mapping and decision-support,B = barrier island,R = regional,P = Decision support,P,B,B,RPBB
DST1.EL.MI.EV.SU,DST1,Impact mapping and decision-support,Decision support,Screening & uptake,interface,estuary / lagoon,EL,micro,MI,event,EV,subregional,SU,maps / indices / screening layers,impact maps / typologies / screening products,impact screening / adaptation support,any,any,application,5,1,5,1,1,3,subregional,Decision support,estuary / lagoon,EPBE,,,1,E,P,B,E,B,EPBE,EPBE,B = Impact mapping and decision-support,E = estuary / lagoon,E = subregional / embayment,P = Decision support,P,B,E,EPBE
DST1.EL.MI.EV.RG,DST1,Impact mapping and decision-support,Decision support,Screening & uptake,interface,estuary / lagoon,EL,micro,MI,event,EV,regional,RG,maps / indices / screening layers,impact maps / typologies / screening products,impact screening / adaptation support,any,any,application,5,1,5,1,1,4,regional,Decision support,estuary / lagoon,RPBE,,,1,R,P,B,E,B,RPBE,RPBE,B = Impact mapping and decision-support,E = estuary / lagoon,R = regional,P = Decision support,P,B,E,RPBE
DST1.EL.MI.DE.SU,DST1,Impact mapping and decision-support,Decision support,Screening & uptake,interface,estuary / lagoon,EL,micro,MI,decadal,DE,subregional,SU,maps / indices / screening layers,impact maps / typologies / screening products,impact screening / adaptation support,any,any,application,5,1,5,1,4,3,subregional,Decision support,estuary / lagoon,EPBE,,,1,E,P,B,E,B,EPBE,EPBE,B = Impact mapping and decision-support,E = estuary / lagoon,E = subregional / embayment,P = Decision support,P,B,E,EPBE
DST1.EL.MI.DE.RG,DST1,Impact mapping and decision-support,Decision support,Screening & uptake,interface,estuary / lagoon,EL,micro,MI,decadal,DE,regional,RG,maps / indices / screening layers,impact maps / typologies / screening products,impact screening / adaptation support,any,any,application,5,1,5,1,4,4,regional,Decision support,estuary / lagoon,RPBE,,,1,R,P,B,E,B,RPBE,RPBE,B = Impact mapping and decision-support,E = estuary / lagoon,R = regional,P = Decision support,P,B,E,RPBE
DST1.EL.ME.EV.SU,DST1,Impact mapping and decision-support,Decision support,Screening & uptake,interface,estuary / lagoon,EL,meso,ME,event,EV,subregional,SU,maps / indices / screening layers,impact maps / typologies / screening products,impact screening / adaptation support,any,any,application,5,1,5,2,1,3,subregional,Decision support,estuary / lagoon,EPBE,,,1,E,P,B,E,B,EPBE,EPBE,B = Impact mapping and decision-support,E = estuary / lagoon,E = subregional / embayment,P = Decision support,P,B,E,EPBE
DST1.EL.ME.EV.RG,DST1,Impact mapping and decision-support,Decision support,Screening & uptake,interface,estuary / lagoon,EL,meso,ME,event,EV,regional,RG,maps / indices / screening layers,impact maps / typologies / screening products,impact screening / adaptation support,any,any,application,5,1,5,2,1,4,regional,Decision support,estuary / lagoon,RPBE,,,1,R,P,B,E,B,RPBE,RPBE,B = Impact mapping and decision-support,E = estuary / lagoon,R = regional,P = Decision support,P,B,E,RPBE
DST1.EL.ME.DE.SU,DST1,Impact mapping and decision-support,Decision support,Screening & uptake,interface,estuary / lagoon,EL,meso,ME,decadal,DE,subregional,SU,maps / indices / screening layers,impact maps / typologies / screening products,impact screening / adaptation support,any,any,application,5,1,5,2,4,3,subregional,Decision support,estuary / lagoon,EPBE,,,1,E,P,B,E,B,EPBE,EPBE,B = Impact mapping and decision-support,E = estuary / lagoon,E = subregional / embayment,P = Decision support,P,B,E,EPBE
DST1.EL.ME.DE.RG,DST1,Impact mapping and decision-support,Decision support,Screening & uptake,interface,estuary / lagoon,EL,meso,ME,decadal,DE,regional,RG,maps / indices / screening layers,impact maps / typologies / screening products,impact screening / adaptation support,any,any,application,5,1,5,2,4,4,regional,Decision support,estuary / lagoon,RPBE,,,1,R,P,B,E,B,RPBE,RPBE,B = Impact mapping and decision-support,E = estuary / lagoon,R = regional,P = Decision support,P,B,E,RPBE
DST1.EL.MA.EV.SU,DST1,Impact mapping and decision-support,Decision support,Screening & uptake,interface,estuary / lagoon,EL,macro,MA,event,EV,subregional,SU,maps / indices / screening layers,impact maps / typologies / screening products,impact screening / adaptation support,any,any,application,5,1,5,3,1,3,subregional,Decision support,estuary / lagoon,EPBE,,,1,E,P,B,E,B,EPBE,EPBE,B = Impact mapping and decision-support,E = estuary / lagoon,E = subregional / embayment,P = Decision support,P,B,E,EPBE
DST1.EL.MA.EV.RG,DST1,Impact mapping and decision-support,Decision support,Screening & uptake,interface,estuary / lagoon,EL,macro,MA,event,EV,regional,RG,maps / indices / screening layers,impact maps / typologies / screening products,impact screening / adaptation support,any,any,application,5,1,5,3,1,4,regional,Decision support,estuary / lagoon,RPBE,,,1,R,P,B,E,B,RPBE,RPBE,B = Impact mapping and decision-support,E = estuary / lagoon,R = regional,P = Decision support,P,B,E,RPBE
DST1.EL.MA.DE.SU,DST1,Impact mapping and decision-support,Decision support,Screening & uptake,interface,estuary / lagoon,EL,macro,MA,decadal,DE,subregional,SU,maps / indices / screening layers,impact maps / typologies / screening products,impact screening / adaptation support,any,any,application,5,1,5,3,4,3,subregional,Decision support,estuary / lagoon,EPBE,,,1,E,P,B,E,B,EPBE,EPBE,B = Impact mapping and decision-support,E = estuary / lagoon,E = subregional / embayment,P = Decision support,P,B,E,EPBE
DST1.EL.MA.DE.RG,DST1,Impact mapping and decision-support,Decision support,Screening & uptake,interface,estuary / lagoon,EL,macro,MA,decadal,DE,regional,RG,maps / indices / screening layers,impact maps / typologies / screening products,impact screening / adaptation support,any,any,application,5,1,5,3,4,4,regional,Decision support,estuary / lagoon,RPBE,,,1,R,P,B,E,B,RPBE,RPBE,B = Impact mapping and decision-support,E = estuary / lagoon,R = regional,P = Decision support,P,B,E,RPBE
DST1.DE.MI.EV.SU,DST1,Impact mapping and decision-support,Decision support,Screening & uptake,interface,delta,DE,micro,MI,event,EV,subregional,SU,maps / indices / screening layers,impact maps / typologies / screening products,impact screening / adaptation support,any,any,application,5,1,6,1,1,3,subregional,Decision support,delta,EPBD,,,1,E,P,B,D,B,EPBD,EPBD,B = Impact mapping and decision-support,D = deltaic shoreline,E = subregional / embayment,P = Decision support,P,B,D,EPBD
DST1.DE.MI.EV.RG,DST1,Impact mapping and decision-support,Decision support,Screening & uptake,interface,delta,DE,micro,MI,event,EV,regional,RG,maps / indices / screening layers,impact maps / typologies / screening products,impact screening / adaptation support,any,any,application,5,1,6,1,1,4,regional,Decision support,delta,RPBD,,,1,R,P,B,D,B,RPBD,RPBD,B = Impact mapping and decision-support,D = deltaic shoreline,R = regional,P = Decision support,P,B,D,RPBD
DST1.DE.MI.DE.SU,DST1,Impact mapping and decision-support,Decision support,Screening & uptake,interface,delta,DE,micro,MI,decadal,DE,subregional,SU,maps / indices / screening layers,impact maps / typologies / screening products,impact screening / adaptation support,any,any,application,5,1,6,1,4,3,subregional,Decision support,delta,EPBD,,,1,E,P,B,D,B,EPBD,EPBD,B = Impact mapping and decision-support,D = deltaic shoreline,E = subregional / embayment,P = Decision support,P,B,D,EPBD
DST1.DE.MI.DE.RG,DST1,Impact mapping and decision-support,Decision support,Screening & uptake,interface,delta,DE,micro,MI,decadal,DE,regional,RG,maps / indices / screening layers,impact maps / typologies / screening products,impact screening / adaptation support,any,any,application,5,1,6,1,4,4,regional,Decision support,delta,RPBD,,,1,R,P,B,D,B,RPBD,RPBD,B = Impact mapping and decision-support,D = deltaic shoreline,R = regional,P = Decision support,P,B,D,RPBD
DST1.DE.ME.EV.SU,DST1,Impact mapping and decision-support,Decision support,Screening & uptake,interface,delta,DE,meso,ME,event,EV,subregional,SU,maps / indices / screening layers,impact maps / typologies / screening products,impact screening / adaptation support,any,any,application,5,1,6,2,1,3,subregional,Decision support,delta,EPBD,,,1,E,P,B,D,B,EPBD,EPBD,B = Impact mapping and decision-support,D = deltaic shoreline,E = subregional / embayment,P = Decision support,P,B,D,EPBD
DST1.DE.ME.EV.RG,DST1,Impact mapping and decision-support,Decision support,Screening & uptake,interface,delta,DE,meso,ME,event,EV,regional,RG,maps / indices / screening layers,impact maps / typologies / screening products,impact screening / adaptation support,any,any,application,5,1,6,2,1,4,regional,Decision support,delta,RPBD,,,1,R,P,B,D,B,RPBD,RPBD,B = Impact mapping and decision-support,D = deltaic shoreline,R = regional,P = Decision support,P,B,D,RPBD
DST1.DE.ME.DE.SU,DST1,Impact mapping and decision-support,Decision support,Screening & uptake,interface,delta,DE,meso,ME,decadal,DE,subregional,SU,maps / indices / screening layers,impact maps / typologies / screening products,impact screening / adaptation support,any,any,application,5,1,6,2,4,3,subregional,Decision support,delta,EPBD,,,1,E,P,B,D,B,EPBD,EPBD,B = Impact mapping and decision-support,D = deltaic shoreline,E = subregional / embayment,P = Decision support,P,B,D,EPBD
DST1.DE.ME.DE.RG,DST1,Impact mapping and decision-support,Decision support,Screening & uptake,interface,delta,DE,meso,ME,decadal,DE,regional,RG,maps / indices / screening layers,impact maps / typologies / screening products,impact screening / adaptation support,any,any,application,5,1,6,2,4,4,regional,Decision support,delta,RPBD,,,1,R,P,B,D,B,RPBD,RPBD,B = Impact mapping and decision-support,D = deltaic shoreline,R = regional,P = Decision support,P,B,D,RPBD
DST1.DE.MA.EV.SU,DST1,Impact mapping and decision-support,Decision support,Screening & uptake,interface,delta,DE,macro,MA,event,EV,subregional,SU,maps / indices / screening layers,impact maps / typologies / screening products,impact screening / adaptation support,any,any,application,5,1,6,3,1,3,subregional,Decision support,delta,EPBD,,,1,E,P,B,D,B,EPBD,EPBD,B = Impact mapping and decision-support,D = deltaic shoreline,E = subregional / embayment,P = Decision support,P,B,D,EPBD
DST1.DE.MA.EV.RG,DST1,Impact mapping and decision-support,Decision support,Screening & uptake,interface,delta,DE,macro,MA,event,EV,regional,RG,maps / indices / screening layers,impact maps / typologies / screening products,impact screening / adaptation support,any,any,application,5,1,6,3,1,4,regional,Decision support,delta,RPBD,,,1,R,P,B,D,B,RPBD,RPBD,B = Impact mapping and decision-support,D = deltaic shoreline,R = regional,P = Decision support,P,B,D,RPBD
DST1.DE.MA.DE.SU,DST1,Impact mapping and decision-support,Decision support,Screening & uptake,interface,delta,DE,macro,MA,decadal,DE,subregional,SU,maps / indices / screening layers,impact maps / typologies / screening products,impact screening / adaptation support,any,any,application,5,1,6,3,4,3,subregional,Decision support,delta,EPBD,,,1,E,P,B,D,B,EPBD,EPBD,B = Impact mapping and decision-support,D = deltaic shoreline,E = subregional / embayment,P = Decision support,P,B,D,EPBD
DST1.DE.MA.DE.RG,DST1,Impact mapping and decision-support,Decision support,Screening & uptake,interface,delta,DE,macro,MA,decadal,DE,regional,RG,maps / indices / screening layers,impact maps / typologies / screening products,impact screening / adaptation support,any,any,application,5,1,6,3,4,4,regional,Decision support,delta,RPBD,,,1,R,P,B,D,B,RPBD,RPBD,B = Impact mapping and decision-support,D = deltaic shoreline,R = regional,P = Decision support,P,B,D,RPBD
DST1.CL.MI.EV.SU,DST1,Impact mapping and decision-support,Decision support,Screening & uptake,interface,cliffs,CL,micro,MI,event,EV,subregional,SU,maps / indices / screening layers,impact maps / typologies / screening products,impact screening / adaptation support,any,any,application,5,1,8,1,1,3,subregional,Decision support,cliffs,EPBC,,,1,E,P,B,C,B,EPBC,EPBC,B = Impact mapping and decision-support,C = cliffs,E = subregional / embayment,P = Decision support,P,B,C,EPBC
DST1.CL.MI.EV.RG,DST1,Impact mapping and decision-support,Decision support,Screening & uptake,interface,cliffs,CL,micro,MI,event,EV,regional,RG,maps / indices / screening layers,impact maps / typologies / screening products,impact screening / adaptation support,any,any,application,5,1,8,1,1,4,regional,Decision support,cliffs,RPBC,,,1,R,P,B,C,B,RPBC,RPBC,B = Impact mapping and decision-support,C = cliffs,R = regional,P = Decision support,P,B,C,RPBC
DST1.CL.MI.DE.SU,DST1,Impact mapping and decision-support,Decision support,Screening & uptake,interface,cliffs,CL,micro,MI,decadal,DE,subregional,SU,maps / indices / screening layers,impact maps / typologies / screening products,impact screening / adaptation support,any,any,application,5,1,8,1,4,3,subregional,Decision support,cliffs,EPBC,,,1,E,P,B,C,B,EPBC,EPBC,B = Impact mapping and decision-support,C = cliffs,E = subregional / embayment,P = Decision support,P,B,C,EPBC
DST1.CL.MI.DE.RG,DST1,Impact mapping and decision-support,Decision support,Screening & uptake,interface,cliffs,CL,micro,MI,decadal,DE,regional,RG,maps / indices / screening layers,impact maps / typologies / screening products,impact screening / adaptation support,any,any,application,5,1,8,1,4,4,regional,Decision support,cliffs,RPBC,,,1,R,P,B,C,B,RPBC,RPBC,B = Impact mapping and decision-support,C = cliffs,R = regional,P = Decision support,P,B,C,RPBC
DST1.CL.ME.EV.SU,DST1,Impact mapping and decision-support,Decision support,Screening & uptake,interface,cliffs,CL,meso,ME,event,EV,subregional,SU,maps / indices / screening layers,impact maps / typologies / screening products,impact screening / adaptation support,any,any,application,5,1,8,2,1,3,subregional,Decision support,cliffs,EPBC,,,1,E,P,B,C,B,EPBC,EPBC,B = Impact mapping and decision-support,C = cliffs,E = subregional / embayment,P = Decision support,P,B,C,EPBC
DST1.CL.ME.EV.RG,DST1,Impact mapping and decision-support,Decision support,Screening & uptake,interface,cliffs,CL,meso,ME,event,EV,regional,RG,maps / indices / screening layers,impact maps / typologies / screening products,impact screening / adaptation support,any,any,application,5,1,8,2,1,4,regional,Decision support,cliffs,RPBC,,,1,R,P,B,C,B,RPBC,RPBC,B = Impact mapping and decision-support,C = cliffs,R = regional,P = Decision support,P,B,C,RPBC
DST1.CL.ME.DE.SU,DST1,Impact mapping and decision-support,Decision support,Screening & uptake,interface,cliffs,CL,meso,ME,decadal,DE,subregional,SU,maps / indices / screening layers,impact maps / typologies / screening products,impact screening / adaptation support,any,any,application,5,1,8,2,4,3,subregional,Decision support,cliffs,EPBC,,,1,E,P,B,C,B,EPBC,EPBC,B = Impact mapping and decision-support,C = cliffs,E = subregional / embayment,P = Decision support,P,B,C,EPBC
DST1.CL.ME.DE.RG,DST1,Impact mapping and decision-support,Decision support,Screening & uptake,interface,cliffs,CL,meso,ME,decadal,DE,regional,RG,maps / indices / screening layers,impact maps / typologies / screening products,impact screening / adaptation support,any,any,application,5,1,8,2,4,4,regional,Decision support,cliffs,RPBC,,,1,R,P,B,C,B,RPBC,RPBC,B = Impact mapping and decision-support,C = cliffs,R = regional,P = Decision support,P,B,C,RPBC
DST1.CL.MA.EV.SU,DST1,Impact mapping and decision-support,Decision support,Screening & uptake,interface,cliffs,CL,macro,MA,event,EV,subregional,SU,maps / indices / screening layers,impact maps / typologies / screening products,impact screening / adaptation support,any,any,application,5,1,8,3,1,3,subregional,Decision support,cliffs,EPBC,,,1,E,P,B,C,B,EPBC,EPBC,B = Impact mapping and decision-support,C = cliffs,E = subregional / embayment,P = Decision support,P,B,C,EPBC
DST1.CL.MA.EV.RG,DST1,Impact mapping and decision-support,Decision support,Screening & uptake,interface,cliffs,CL,macro,MA,event,EV,regional,RG,maps / indices / screening layers,impact maps / typologies / screening products,impact screening / adaptation support,any,any,application,5,1,8,3,1,4,regional,Decision support,cliffs,RPBC,,,1,R,P,B,C,B,RPBC,RPBC,B = Impact mapping and decision-support,C = cliffs,R = regional,P = Decision support,P,B,C,RPBC
DST1.CL.MA.DE.SU,DST1,Impact mapping and decision-support,Decision support,Screening & uptake,interface,cliffs,CL,macro,MA,decadal,DE,subregional,SU,maps / indices / screening layers,impact maps / typologies / screening products,impact screening / adaptation support,any,any,application,5,1,8,3,4,3,subregional,Decision support,cliffs,EPBC,,,1,E,P,B,C,B,EPBC,EPBC,B = Impact mapping and decision-support,C = cliffs,E = subregional / embayment,P = Decision support,P,B,C,EPBC
DST1.CL.MA.DE.RG,DST1,Impact mapping and decision-support,Decision support,Screening & uptake,interface,cliffs,CL,macro,MA,decadal,DE,regional,RG,maps / indices / screening layers,impact maps / typologies / screening products,impact screening / adaptation support,any,any,application,5,1,8,3,4,4,regional,Decision support,cliffs,RPBC,,,1,R,P,B,C,B,RPBC,RPBC,B = Impact mapping and decision-support,C = cliffs,R = regional,P = Decision support,P,B,C,RPBC
